Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
EMP103293,Finance,33,82730,6,35.0,41,No
EMP103294,Sales,43,84372,5,43.5,60,No
EMP103295,Operations,26,84667,11,45.8,81,Yes
EMP103296,IT,30,104946,13,52.1,100,Yes
EMP103297,Sales,23,63715,7,40.0,55,Yes
EMP103298,IT,27,89013,9,43.4,66,No
EMP103299,Finance,26,87570,7,47.6,83,No
EMP103300,Marketing,43,104301,13,47.7,92,Yes
EMP103301,Finance,29,89927,5,38.9,44,No
EMP103302,Operations,36,106603,13,40.6,86,Yes
EMP103303,Sales,32,79304,5,39.4,49,No
EMP103304,HR,25,77994,14,37.5,65,No
EMP103305,IT,34,87704,5,49.4,62,No
EMP103306,Finance,40,109209,13,42.3,83,Yes
EMP103307,Finance,25,67159,4,41.6,42,No
EMP103308,IT,41,97250,9,43.2,77,No
EMP103309,Finance,28,76771,11,42.3,66,No
EMP103310,Finance,31,93873,11,40.9,77,Yes
EMP103311,Marketing,39,110633,12,38.2,67,No
EMP103312,Sales,30,69657,7,49.8,70,No
EMP103313,Marketing,35,85295,8,39.1,53,No
EMP103314,IT,32,93315,9,37.3,56,No
EMP103315,IT,36,94888,7,41.6,64,No
EMP103316,Sales,22,79541,7,52.8,75,Yes
EMP103317,Finance,22,79670,12,37.9,64,Yes
EMP103318,IT,40,94322,10,45.5,69,No
EMP103319,Marketing,43,96394,10,40.8,66,No
EMP103320,Marketing,28,70393,6,43.2,51,No
EMP103321,Sales,33,71815,7,46.6,63,No
EMP103322,IT,37,100273,8,33.4,47,No
EMP103323,Marketing,41,93684,12,37.5,65,No
EMP103324,Sales,22,71501,7,46.5,61,No
EMP103325,Marketing,28,74023,7,42.5,53,No
EMP103326,Marketing,32,85356,13,43.1,80,Yes
EMP103327,Marketing,41,91744,4,45.6,35,No
EMP103328,Sales,55,111711,8,37.6,62,No
EMP103329,IT,33,94326,8,47.3,79,Yes
EMP103330,Sales,24,81518,9,46.1,64,No
EMP103331,Sales,38,94731,8,43.2,70,Yes
EMP103332,Marketing,46,100470,8,44.3,60,Yes
EMP103333,IT,36,89055,6,47.8,52,No
EMP103334,IT,28,83127,9,39.0,62,No
EMP103335,Operations,43,100747,9,45.3,75,No
EMP103336,Marketing,40,88429,9,50.7,76,Yes
EMP103337,Operations,27,83567,8,45.2,72,No
EMP103338,Marketing,38,87423,7,40.9,54,No
EMP103339,Sales,43,106492,10,53.6,88,Yes
EMP103340,Sales,44,92485,7,43.2,56,No
EMP103341,Operations,34,82153,9,49.0,66,No
EMP103342,Sales,32,103073,12,39.9,81,Yes
EMP103343,Sales,45,100503,8,47.3,72,Yes
EMP103344,IT,25,95279,11,39.3,79,No
EMP103345,Finance,39,98728,13,43.6,61,No
EMP103346,Marketing,24,73302,9,39.0,62,No
EMP103347,HR,44,109014,13,51.5,100,Yes
EMP103348,IT,33,93612,13,40.9,78,No
EMP103349,HR,45,114252,12,36.5,66,Yes
EMP103350,IT,39,106015,10,42.5,63,No
EMP103351,IT,25,81286,9,44.7,73,No
EMP103352,Finance,46,106912,7,41.9,68,No
EMP103353,Operations,47,102255,4,37.9,50,No
EMP103354,Sales,42,85647,4,47.2,55,No
EMP103355,IT,29,83308,7,48.3,73,Yes
EMP103356,IT,33,86495,3,33.8,28,No
EMP103357,Sales,36,86178,4,37.6,39,No
EMP103358,Finance,29,97609,15,41.2,85,Yes
EMP103359,Marketing,49,105614,8,39.3,63,Yes
EMP103360,Sales,36,99321,10,44.6,87,No
EMP103361,Marketing,22,71840,8,51.2,59,No
EMP103362,HR,38,79051,7,40.1,37,No
EMP103363,Sales,32,92874,12,49.9,77,No
EMP103364,HR,34,85337,5,34.7,46,No
EMP103365,Operations,32,88598,9,44.3,68,No
EMP103366,Sales,41,100441,6,39.0,43,No
EMP103367,HR,44,98114,13,44.4,86,No
EMP103368,HR,37,88976,10,33.2,53,No
EMP103369,IT,32,86766,2,35.6,37,No
EMP103370,Sales,35,96587,7,44.4,72,No
EMP103371,IT,35,112766,13,38.8,100,Yes
EMP103372,Sales,29,77284,9,40.4,49,No
EMP103373,HR,40,99711,11,51.2,75,No
EMP103374,Sales,39,107916,10,42.7,82,No
EMP103375,Marketing,47,106351,13,46.5,100,Yes
EMP103376,Marketing,45,102033,13,38.2,67,No
EMP103377,Marketing,30,85653,11,35.3,50,No
EMP103378,IT,42,102277,6,41.6,63,No
EMP103379,IT,27,84700,8,34.5,63,No
EMP103380,Sales,41,96680,12,38.5,66,No
EMP103381,Finance,31,97434,8,43.2,68,Yes
EMP103382,Finance,27,85840,12,41.4,58,No
EMP103383,IT,37,95758,8,43.7,66,No
EMP103384,HR,22,66455,8,45.0,57,No
EMP103385,IT,22,71965,8,36.0,58,No
EMP103386,Operations,34,79707,9,37.3,49,Yes
EMP103387,IT,36,100410,11,31.1,65,No
EMP103388,Sales,32,81754,3,40.1,34,No
EMP103389,IT,22,81928,8,45.7,66,No
EMP103390,Sales,28,72244,10,49.5,90,Yes
EMP103391,HR,38,91537,7,43.0,76,No
EMP103392,Operations,40,102784,10,48.9,100,No
EMP103393,Operations,35,85946,6,43.9,61,Yes
EMP103394,HR,44,93185,8,42.5,63,No
EMP103395,Operations,38,92440,6,38.9,55,No
EMP103396,Operations,29,95158,8,30.1,51,No
EMP103397,Marketing,33,91083,9,48.1,79,No
EMP103398,Marketing,24,82177,12,41.7,66,No
EMP103399,IT,34,89637,9,48.9,70,No
EMP103400,Sales,44,102987,9,37.3,59,No
EMP103401,IT,40,101640,5,54.1,84,No
EMP103402,IT,46,112509,10,40.8,85,Yes
EMP103403,Operations,33,81063,7,38.5,76,No
EMP103404,HR,46,101522,10,40.9,75,Yes
EMP103405,Marketing,33,83472,11,42.9,65,No
EMP103406,Marketing,47,104208,7,41.7,61,No
EMP103407,Operations,35,80387,5,39.4,44,No
EMP103408,Operations,41,84665,9,33.0,62,Yes
EMP103409,IT,47,102671,5,38.0,58,No
EMP103410,IT,33,106257,15,47.4,89,Yes
EMP103411,Finance,37,97315,7,37.6,55,Yes
EMP103412,IT,45,111022,8,33.4,46,No
EMP103413,IT,34,80257,4,36.7,43,Yes
EMP103414,Finance,24,80933,8,41.6,53,No
EMP103415,Marketing,52,108996,11,38.2,69,No
EMP103416,Sales,31,86039,10,40.6,50,Yes
EMP103417,HR,36,76611,8,38.0,58,No
EMP103418,Sales,44,101695,9,47.0,88,Yes
EMP103419,IT,30,109195,8,44.5,68,No
EMP103420,IT,27,90739,4,53.1,65,No
EMP103421,Marketing,37,75608,4,40.1,38,No
EMP103422,Sales,22,83196,13,40.6,72,No
EMP103423,Marketing,33,76716,5,47.9,50,No
EMP103424,IT,37,105052,11,44.0,72,No
EMP103425,Marketing,33,82298,4,37.3,51,No
EMP103426,Sales,23,77824,10,44.8,47,No
EMP103427,Sales,48,109727,13,44.0,93,Yes
EMP103428,Sales,36,97539,8,33.0,54,No
EMP103429,Operations,46,94196,8,38.7,73,No
EMP103430,Sales,33,88136,8,43.0,62,No
EMP103431,Sales,28,90083,18,49.2,100,Yes
EMP103432,Operations,37,82844,7,45.5,55,No
EMP103433,Marketing,33,86669,7,39.2,57,Yes
EMP103434,Finance,26,85724,12,38.5,63,No
EMP103435,Marketing,47,87741,7,46.0,56,No
EMP103436,Finance,30,84864,9,30.0,40,No
EMP103437,IT,22,81221,11,38.0,55,No
EMP103438,Sales,46,102226,12,49.0,83,Yes
EMP103439,Operations,31,86901,8,43.5,64,No
EMP103440,Operations,30,78519,11,38.2,61,No
EMP103441,HR,22,62272,8,36.0,47,No
EMP103442,Sales,49,101600,5,46.2,65,No
EMP103443,IT,25,85943,10,42.4,58,No
EMP103444,Operations,35,93175,12,40.9,58,No
EMP103445,Operations,42,96064,10,43.9,66,No
EMP103446,Sales,38,89287,10,42.8,76,Yes
EMP103447,Marketing,35,77179,5,42.4,55,No
EMP103448,Marketing,22,65745,3,35.4,35,No
EMP103449,Sales,29,83196,10,36.9,66,No
EMP103450,IT,37,108802,13,45.7,100,Yes
EMP103451,Finance,29,96503,10,44.8,79,Yes
EMP103452,Sales,37,93599,7,43.9,78,No
EMP103453,Sales,40,89542,9,39.1,64,No
EMP103454,Finance,43,109288,10,45.8,98,Yes
EMP103455,Operations,25,82686,8,40.1,52,No
EMP103456,IT,53,127107,15,48.5,100,Yes
EMP103457,Sales,41,85286,7,38.3,51,No
EMP103458,Sales,35,101156,16,39.4,88,Yes
EMP103459,Sales,44,106728,11,41.2,75,Yes
EMP103460,Sales,54,121154,11,46.2,95,Yes
EMP103461,HR,23,67476,10,41.8,59,No
EMP103462,IT,33,81787,8,42.2,55,No
EMP103463,Sales,22,73342,12,40.0,63,No
EMP103464,Sales,37,93960,8,43.3,76,No
EMP103465,IT,38,120944,13,41.6,92,Yes
EMP103466,Marketing,35,97068,14,38.1,65,No
EMP103467,Finance,30,88077,4,42.6,62,No
EMP103468,Sales,22,67458,8,42.8,59,No
EMP103469,Marketing,38,91514,11,53.7,96,Yes
EMP103470,IT,47,96758,8,38.9,68,No
EMP103471,IT,30,92618,8,37.8,65,No
EMP103472,Marketing,39,102038,17,43.4,91,Yes
EMP103473,Sales,22,79195,9,37.0,46,No
EMP103474,Sales,39,94786,10,36.6,82,No
EMP103475,Marketing,32,98531,10,34.8,56,No
EMP103476,Marketing,29,100759,14,38.1,83,No
EMP103477,Operations,29,69180,9,38.3,65,No
EMP103478,Sales,32,83947,5,35.6,38,No
EMP103479,Finance,38,92540,8,40.7,59,No
EMP103480,Finance,25,88881,10,30.2,58,No
EMP103481,IT,32,86538,9,44.5,70,No
EMP103482,Sales,35,96247,7,39.2,62,No
EMP103483,HR,26,69584,4,40.0,38,No
EMP103484,Operations,49,100317,10,44.9,73,Yes
EMP103485,Sales,28,78112,7,43.9,55,No
EMP103486,Sales,30,82574,7,38.9,62,No
EMP103487,Finance,27,89916,9,44.3,67,No
EMP103488,IT,49,104128,3,49.7,67,No
EMP103489,IT,39,105918,8,36.9,53,No
EMP103490,Finance,28,77375,4,45.8,67,No
EMP103491,IT,44,112671,9,36.4,69,No
EMP103492,Sales,37,79993,6,47.9,64,No
EMP103493,Operations,37,90644,8,38.4,65,No
EMP103494,Operations,32,95301,10,38.2,62,No
EMP103495,Sales,29,94267,10,47.7,89,Yes
EMP103496,IT,38,110038,13,45.6,80,Yes
EMP103497,Operations,31,84805,9,38.6,54,No
EMP103498,Operations,50,111008,6,42.6,59,No
EMP103499,IT,25,90994,12,38.5,56,No
EMP103500,Marketing,47,107667,8,34.0,53,No
EMP103501,HR,34,75960,6,42.9,52,No
EMP103502,Marketing,37,94440,11,40.2,63,No
EMP103503,Operations,42,88372,7,37.3,42,Yes
EMP103504,IT,30,75704,4,48.5,54,No
EMP103505,Operations,42,102669,8,37.4,60,No
EMP103506,Sales,22,96737,15,42.7,87,Yes
EMP103507,Operations,29,81834,8,47.4,57,No
EMP103508,Finance,28,89403,11,40.7,67,Yes
EMP103509,Marketing,25,73336,4,38.3,33,No
EMP103510,IT,33,99624,10,43.5,76,Yes
EMP103511,HR,38,65210,5,44.3,43,No
EMP103512,IT,41,111362,9,46.4,80,Yes
EMP103513,Operations,37,80979,7,51.4,60,No
EMP103514,Marketing,30,73130,4,39.7,29,No
EMP103515,Operations,38,87551,7,43.0,64,No
EMP103516,Operations,36,91156,11,35.7,69,No
EMP103517,IT,42,106882,9,45.3,74,No
EMP103518,Finance,41,109562,10,42.9,78,Yes
EMP103519,IT,35,98388,9,41.1,64,No
EMP103520,IT,28,100059,10,38.9,77,Yes
EMP103521,IT,30,103204,10,40.3,70,No
EMP103522,Finance,31,103149,11,43.2,75,No
EMP103523,HR,32,70265,4,37.2,43,No
EMP103524,IT,37,99531,10,40.5,64,No
EMP103525,IT,41,105198,9,42.1,73,Yes
EMP103526,IT,35,108552,11,34.3,59,No
EMP103527,Operations,35,98392,10,36.7,70,No
EMP103528,Marketing,36,77429,11,38.7,69,Yes
EMP103529,Operations,31,81835,6,49.8,55,No
EMP103530,Finance,28,70792,8,37.8,37,Yes
EMP103531,HR,22,67486,9,41.7,59,No
EMP103532,Marketing,29,70626,5,36.8,53,No
EMP103533,HR,39,88378,12,38.1,76,No
EMP103534,HR,29,72096,4,34.8,30,Yes
EMP103535,IT,33,104516,16,45.4,92,Yes
EMP103536,IT,39,104743,10,35.4,55,No
EMP103537,HR,39,78806,7,46.5,68,No
EMP103538,Finance,26,93842,14,44.3,94,Yes
EMP103539,Sales,43,115558,14,41.6,86,No
EMP103540,IT,44,101933,8,46.7,72,No
EMP103541,IT,26,91240,9,57.5,90,Yes
EMP103542,Marketing,28,74739,6,44.4,69,No
EMP103543,IT,45,105084,6,36.4,54,No
EMP103544,HR,34,88898,14,49.4,85,Yes
EMP103545,Operations,22,77440,8,42.9,50,No
EMP103546,IT,24,90826,10,52.6,78,No
EMP103547,IT,33,91399,7,39.5,66,No
EMP103548,Finance,26,85616,9,48.4,78,Yes
EMP103549,HR,32,80458,7,42.0,53,No
EMP103550,Sales,35,103449,14,55.3,84,Yes
EMP103551,Marketing,47,97160,7,40.6,53,Yes
EMP103552,IT,33,100994,8,57.0,92,Yes
EMP103553,Sales,44,110785,11,44.2,86,Yes
EMP103554,Sales,46,113467,7,46.2,78,Yes
EMP103555,IT,46,103783,10,50.5,76,No
EMP103556,Sales,37,99612,10,38.1,68,No
EMP103557,HR,22,67313,5,46.8,44,No
EMP103558,Finance,39,98831,5,40.5,54,No
EMP103559,IT,43,109884,11,42.8,75,Yes
EMP103560,Finance,34,93021,13,42.4,89,Yes
EMP103561,HR,49,118238,14,44.9,100,Yes
EMP103562,Marketing,42,93710,9,44.7,70,Yes
EMP103563,IT,40,109627,13,39.1,93,Yes
EMP103564,Finance,44,120199,10,42.6,79,Yes
EMP103565,Finance,38,87561,7,30.3,30,No
EMP103566,Marketing,22,79313,10,47.0,81,Yes
EMP103567,Sales,31,76477,6,50.5,66,No
EMP103568,Sales,45,105746,13,43.0,84,No
EMP103569,Marketing,29,83806,10,34.0,50,No
EMP103570,Operations,33,102658,15,45.7,100,No
EMP103571,HR,27,81101,10,38.2,66,No
EMP103572,Sales,49,109089,6,42.9,59,No
EMP103573,Marketing,48,95960,7,45.4,71,No
EMP103574,Operations,28,69539,6,44.7,54,No
EMP103575,Operations,36,82144,5,47.4,52,No
EMP103576,Finance,30,85885,6,42.7,56,No
EMP103577,IT,40,99366,7,42.9,60,No
EMP103578,Finance,39,83611,12,45.7,88,Yes
EMP103579,Marketing,41,80837,7,41.6,50,No
EMP103580,Finance,38,91957,6,38.6,64,No
EMP103581,Finance,58,129731,10,44.3,89,Yes
EMP103582,Marketing,27,69572,7,36.4,29,No
EMP103583,Finance,22,85798,10,41.6,49,No
EMP103584,Operations,32,90223,16,35.1,76,Yes
EMP103585,Finance,22,81133,9,39.2,69,No
EMP103586,HR,23,64977,6,39.4,53,No
EMP103587,Finance,27,86612,8,37.1,55,No
EMP103588,Marketing,28,77350,11,47.5,70,Yes
EMP103589,IT,27,81114,10,47.1,70,Yes
EMP103590,IT,39,110956,11,48.6,92,Yes
EMP103591,Operations,31,74443,8,41.1,64,No
EMP103592,IT,34,94175,10,39.8,72,No
EMP103593,Sales,42,107950,9,46.0,86,No
EMP103594,Sales,29,88619,11,42.6,78,Yes
EMP103595,Finance,33,105813,15,42.6,100,Yes
EMP103596,Sales,38,91348,5,30.0,17,No
EMP103597,IT,22,87935,10,45.8,67,No
EMP103598,Sales,22,80872,12,45.1,68,No
EMP103599,Finance,38,96991,11,42.0,65,No
EMP103600,Sales,39,110304,8,46.1,77,No
EMP103601,IT,52,113244,7,45.0,61,No
EMP103602,Sales,36,92586,8,38.5,51,No
EMP103603,IT,42,111041,10,40.9,75,Yes
EMP103604,HR,33,77602,9,37.0,41,No
EMP103605,IT,37,105246,13,49.3,92,Yes
EMP103606,IT,48,124529,10,46.9,95,Yes
EMP103607,Marketing,22,66366,8,37.9,38,Yes
EMP103608,HR,38,85675,7,45.1,69,No
EMP103609,Operations,52,117775,10,43.4,75,Yes
EMP103610,Operations,37,93115,10,38.6,67,No
EMP103611,Sales,48,106237,9,42.6,64,No
EMP103612,IT,30,90741,5,46.3,63,Yes
EMP103613,Finance,35,87176,5,46.7,57,No
EMP103614,Marketing,35,72137,7,53.7,74,Yes
EMP103615,Finance,22,88623,9,42.5,62,No
EMP103616,IT,26,72547,4,40.8,46,No
EMP103617,Sales,26,76293,6,44.8,62,No
EMP103618,Marketing,42,88693,9,41.1,65,No
EMP103619,Marketing,42,89935,7,39.1,51,No
EMP103620,IT,38,97381,8,37.4,57,No
EMP103621,Sales,42,97045,7,30.0,34,No
EMP103622,IT,34,91737,9,45.7,74,No
EMP103623,IT,45,122097,9,33.8,71,No
EMP103624,Operations,35,93947,11,37.6,80,Yes
EMP103625,IT,35,105286,10,43.5,88,No
EMP103626,HR,33,95147,17,40.4,83,No
EMP103627,IT,40,113784,11,52.7,99,Yes
EMP103628,Operations,32,70396,7,34.5,40,No
EMP103629,Marketing,43,93572,9,53.2,94,Yes
EMP103630,Sales,26,71869,6,48.9,54,No
EMP103631,Marketing,26,76021,10,46.5,77,No
EMP103632,IT,40,110912,11,49.2,83,Yes
EMP103633,Finance,34,102923,12,44.0,83,No
EMP103634,Finance,31,88156,8,33.5,42,No
EMP103635,IT,42,99104,5,44.6,45,No
EMP103636,Finance,30,98443,6,34.6,41,No
EMP103637,Operations,33,86148,7,39.4,52,No
EMP103638,IT,46,108849,15,41.6,100,Yes
EMP103639,HR,47,105821,11,37.4,63,Yes
EMP103640,IT,48,117157,9,46.7,78,Yes
EMP103641,IT,33,104556,10,40.9,61,No
EMP103642,Operations,45,103990,8,44.0,80,Yes
EMP103643,Finance,27,90971,15,42.0,82,Yes
EMP103644,Finance,28,93940,10,42.6,69,No
EMP103645,Marketing,22,67796,6,37.6,38,No
EMP103646,IT,48,121877,10,36.1,57,No
EMP103647,Finance,28,92487,7,41.2,47,No
EMP103648,Finance,34,93269,9,37.2,52,Yes
EMP103649,Sales,28,89855,10,49.0,84,Yes
EMP103650,Operations,41,105402,10,35.1,45,No
EMP103651,Marketing,32,81952,7,53.7,78,Yes
EMP103652,Finance,25,89549,6,43.5,61,Yes
EMP103653,Marketing,39,120873,21,42.3,100,Yes
EMP103654,IT,24,74288,5,39.3,40,No
EMP103655,IT,28,87760,7,45.3,73,Yes
EMP103656,IT,22,87761,9,41.0,55,No
EMP103657,HR,24,72521,4,43.5,41,No
EMP103658,Sales,36,92525,7,46.2,89,No
EMP103659,Sales,22,77337,9,45.3,69,No
EMP103660,Operations,23,83383,9,48.2,71,No
EMP103661,Sales,35,84483,6,44.7,54,No
EMP103662,Sales,31,82260,10,37.2,62,No
EMP103663,IT,51,116223,6,31.6,56,No
EMP103664,IT,50,113931,9,43.1,59,No
EMP103665,Sales,28,91895,5,43.1,38,No
EMP103666,Finance,39,103318,10,51.6,81,Yes
EMP103667,Marketing,41,99659,9,41.4,67,Yes
EMP103668,IT,30,90230,10,43.9,73,Yes
EMP103669,IT,23,91388,9,45.9,59,No
EMP103670,Finance,35,96838,10,44.6,74,Yes
EMP103671,IT,34,98053,10,46.2,78,No
EMP103672,IT,32,104797,15,37.9,78,No
EMP103673,Marketing,39,90652,12,37.1,64,No
EMP103674,IT,29,93097,11,40.6,66,Yes
EMP103675,Sales,26,81877,8,31.1,47,No
EMP103676,HR,36,80528,12,41.8,72,Yes
EMP103677,IT,38,107930,9,38.7,59,No
EMP103678,Finance,26,82790,9,43.6,73,No
EMP103679,Marketing,42,98068,9,40.7,56,No
EMP103680,Finance,22,62596,7,36.9,28,No
EMP103681,Marketing,30,88950,12,48.6,83,Yes
EMP103682,IT,33,85941,7,42.4,57,No
EMP103683,Marketing,30,80091,9,46.3,69,No
EMP103684,IT,30,84595,10,42.9,59,No
EMP103685,Sales,50,100309,7,44.3,74,No
EMP103686,Sales,28,78219,7,35.2,58,Yes
EMP103687,Operations,55,116169,11,48.4,92,Yes
EMP103688,Finance,38,109507,12,46.4,92,Yes
EMP103689,IT,36,89992,10,41.9,52,No
EMP103690,IT,39,106292,11,43.4,77,Yes
EMP103691,Marketing,55,104406,5,47.0,61,No
EMP103692,Sales,27,73453,6,40.1,40,No
EMP103693,Marketing,26,70121,8,34.1,38,No
EMP103694,IT,29,99413,10,40.2,66,Yes
EMP103695,HR,35,95486,9,42.8,58,No
EMP103696,IT,22,66916,6,41.8,43,No
EMP103697,Operations,35,90055,12,48.6,77,No
EMP103698,Sales,49,100174,8,37.2,66,No
EMP103699,Operations,36,86111,7,37.8,54,Yes
EMP103700,HR,33,84735,7,36.7,52,No
EMP103701,Sales,30,93766,12,44.1,88,Yes
EMP103702,Sales,42,100477,10,34.4,55,No
EMP103703,HR,28,76698,10,45.7,72,Yes
EMP103704,Marketing,50,113286,14,37.3,92,Yes
EMP103705,Operations,50,105432,5,38.1,46,Yes
EMP103706,Operations,37,103162,12,50.9,78,No
EMP103707,Marketing,35,104348,16,48.2,98,Yes
EMP103708,HR,43,88621,14,42.6,90,No
EMP103709,HR,44,99479,12,35.4,62,No
EMP103710,Operations,29,83681,10,52.1,78,No
EMP103711,IT,31,92148,5,41.0,46,No
EMP103712,Marketing,24,81835,12,43.2,73,Yes
EMP103713,Marketing,38,98740,11,46.6,74,No
EMP103714,Sales,40,88828,6,32.2,29,Yes
EMP103715,Operations,24,84436,10,38.8,59,No
EMP103716,HR,31,84003,8,41.7,58,No
EMP103717,HR,24,60238,9,42.7,64,Yes
EMP103718,IT,28,74823,5,35.5,38,No
EMP103719,Finance,39,99175,6,43.6,53,Yes
EMP103720,HR,29,73166,8,42.2,51,No
EMP103721,HR,33,88772,10,50.3,87,Yes
EMP103722,Marketing,22,75851,10,47.0,68,No
EMP103723,Operations,36,88357,5,40.7,42,No
EMP103724,IT,35,91917,8,41.0,63,No
EMP103725,Finance,29,86439,7,47.1,59,No
EMP103726,Operations,33,97056,13,43.4,87,Yes
EMP103727,IT,36,97067,10,35.1,64,No
EMP103728,IT,28,99410,11,52.5,82,No
EMP103729,IT,23,76028,11,37.1,74,No
EMP103730,Sales,49,111046,10,54.4,95,Yes
EMP103731,IT,30,84436,9,44.1,46,No
EMP103732,Operations,34,86466,11,38.8,69,No
EMP103733,Finance,43,108916,8,30.2,31,No
EMP103734,Sales,60,118200,11,45.9,97,Yes
EMP103735,IT,25,84747,12,34.2,62,No
EMP103736,Finance,39,105282,10,43.8,76,Yes
EMP103737,Sales,29,86335,14,51.7,94,Yes
EMP103738,Marketing,31,84109,6,36.3,49,No
EMP103739,Marketing,29,81268,7,45.7,57,No
EMP103740,Sales,26,75734,9,37.9,53,No
EMP103741,Operations,35,94282,8,47.7,73,No
EMP103742,Marketing,23,65769,11,42.3,40,No
EMP103743,Marketing,43,91635,4,41.9,54,No
EMP103744,IT,35,87123,7,48.0,73,Yes
EMP103745,IT,38,95060,7,45.1,69,No
EMP103746,IT,31,94248,11,38.0,70,No
EMP103747,Sales,32,98888,11,50.9,100,No
EMP103748,Finance,37,96392,10,34.3,59,No
EMP103749,Finance,26,76728,5,43.4,49,No
EMP103750,Operations,32,85771,10,37.9,55,No
EMP103751,Operations,28,70504,6,34.6,22,No
EMP103752,Operations,28,77418,10,36.3,59,No
EMP103753,HR,22,60452,4,41.8,33,No
EMP103754,Sales,46,116842,16,43.7,85,No
EMP103755,HR,30,70975,3,47.3,46,No
EMP103756,IT,44,102148,6,49.4,71,Yes
EMP103757,IT,44,109542,10,43.4,76,No
EMP103758,HR,25,73995,8,39.8,54,No
EMP103759,Finance,26,80367,8,47.2,54,No
EMP103760,Marketing,55,103562,9,38.9,74,Yes
EMP103761,IT,49,112885,5,34.0,53,No
EMP103762,Marketing,35,85937,10,46.7,84,Yes
EMP103763,Sales,37,97601,11,48.6,80,Yes
EMP103764,HR,30,69841,7,37.9,48,No
EMP103765,Finance,38,92965,9,51.8,66,No
EMP103766,HR,29,68208,11,44.9,61,No
EMP103767,Sales,22,79435,10,44.2,57,No
EMP103768,Finance,24,59837,8,39.4,49,No
EMP103769,IT,35,107790,10,47.1,74,No
EMP103770,IT,26,93592,9,34.4,52,No
EMP103771,Sales,34,89943,12,40.3,72,No
EMP103772,Operations,26,96130,13,38.3,72,No
EMP103773,HR,29,86565,8,35.5,40,No
EMP103774,Marketing,42,98560,11,46.3,94,Yes
EMP103775,Sales,37,97866,10,43.7,75,No
EMP103776,Operations,35,92818,10,46.0,89,No
EMP103777,Marketing,42,103882,8,40.6,57,No
EMP103778,Sales,39,80444,5,46.9,53,No
EMP103779,Sales,47,107836,11,42.4,80,No
EMP103780,Operations,31,85516,6,39.6,63,No
EMP103781,Finance,32,98281,10,38.8,80,Yes
EMP103782,HR,25,69143,8,32.1,36,No
EMP103783,IT,32,108354,12,47.8,85,Yes
EMP103784,Marketing,43,106401,13,47.3,92,Yes
EMP103785,Marketing,45,100882,9,56.6,100,Yes
EMP103786,IT,43,110182,8,40.3,68,No
EMP103787,Sales,22,69835,6,38.7,45,No
EMP103788,Finance,44,106302,9,33.5,68,No
EMP103789,IT,22,76076,8,46.8,72,Yes
EMP103790,Operations,42,119800,11,45.6,97,Yes
EMP103791,IT,32,82760,4,49.8,64,No
EMP103792,IT,41,107975,8,37.4,73,Yes
EMP103793,Sales,24,91252,10,45.6,65,No
EMP103794,Marketing,44,96343,12,39.4,92,Yes
EMP103795,IT,23,80267,5,48.7,68,No
EMP103796,Sales,30,76339,4,44.7,47,Yes
EMP103797,Sales,27,90568,8,34.2,60,No
EMP103798,IT,22,78945,10,41.3,61,No
EMP103799,IT,36,102086,13,32.3,73,No
EMP103800,Sales,49,109501,10,36.2,73,No
EMP103801,HR,56,119839,17,36.5,100,Yes
EMP103802,Operations,36,86844,8,38.8,53,No
EMP103803,Marketing,44,114771,11,40.7,87,Yes
EMP103804,Operations,37,93362,9,42.8,65,No
EMP103805,HR,39,81492,8,42.6,66,No
EMP103806,Operations,32,87860,11,41.9,71,No
EMP103807,Finance,37,98229,8,43.7,54,No
EMP103808,HR,39,91824,10,35.8,55,No
EMP103809,IT,30,86936,8,42.4,69,No
EMP103810,IT,34,87232,9,49.2,73,No
EMP103811,Sales,35,92697,10,41.2,79,No
EMP103812,Finance,42,104934,10,44.5,69,Yes
EMP103813,IT,26,76323,5,44.0,56,No
EMP103814,Sales,35,93479,6,46.3,64,No
EMP103815,HR,50,106447,10,43.4,75,Yes
EMP103816,Sales,44,102809,9,46.2,68,No
EMP103817,Finance,46,108036,10,44.5,81,Yes
EMP103818,Marketing,35,89598,4,45.3,47,No
EMP103819,Marketing,38,79473,6,44.2,50,No
EMP103820,Finance,43,101820,9,37.0,62,No
EMP103821,Finance,47,99686,5,36.1,45,No
EMP103822,Finance,22,75994,6,40.2,56,No
EMP103823,Marketing,24,71765,5,49.8,37,No
EMP103824,HR,45,96181,14,41.1,81,Yes
EMP103825,IT,33,93492,10,43.5,70,No
EMP103826,IT,30,96686,10,32.2,57,No
EMP103827,Finance,25,73809,6,43.0,47,Yes
EMP103828,Finance,31,86189,8,42.4,70,No
EMP103829,Marketing,24,70636,6,30.0,29,No
EMP103830,IT,52,123520,15,43.5,100,Yes
EMP103831,Finance,35,96866,9,33.7,63,No
EMP103832,Marketing,35,91875,9,38.4,62,No
EMP103833,Marketing,40,90830,7,47.0,57,Yes
EMP103834,Finance,43,109752,7,42.8,65,No
EMP103835,Finance,43,107353,8,39.8,65,No
EMP103836,HR,44,95554,10,39.3,54,No
EMP103837,Operations,30,71471,3,39.9,31,No
EMP103838,IT,33,113528,13,42.8,88,Yes
EMP103839,Operations,41,93431,9,36.0,74,Yes
EMP103840,Sales,31,81167,7,47.6,67,No
EMP103841,Sales,35,90541,10,36.3,62,No
