customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
C3124,32.0,Male,North,Primary,Unemployed,,"₹644,942",Education,653.6,3,66,9.47,2023-08-31,0
C3125,35.0,Male,East,Primary,Unemployed,440012.86,"₹103,415",Medical,592.4,9,61,90.44,2020-08-28,1
C3126,24.0,Female,North,Post-Graduate,Salaried,113299.82,"₹74,846",Business,,2,140,92.46,2021-12-31,0
C3127,21.0,Male,West,Graduate,Unemployed,2161497.38,"₹2,921,432",Education,554.3,5,54,35.77,2024-01-19,1
C3128,43.0,Male,South,Graduate,Unemployed,417040.77,"₹227,818",Car,580.4,3,69,34.12,2021-03-01,0
C3129,27.0,Female,East,Post-Graduate,Business,,"₹109,344",Home,545.8,0,70,7.92,2015-11-16,0
C3130,65.0,Female,South,Post-Graduate,Self-Employed,657517.75,"₹1,394,338",Home,631.1,12,148,55.07,2019-09-20,1
C3131,67.0,Male,East,Graduate,Unemployed,132338.51,"₹135,846",Home,819.4,8,54,30.28,2020-01-16,0
C3132,23.0,Male,East,Post-Graduate,Unemployed,15959893.25,"₹1,041,815",Education,660.0,4,89,29.93,2022-09-03,0
C3133,33.0,Other,South,Graduate,Business,141680.97,"₹130,945",Education,920.0,2,75,129.73,2024-04-19,0
C3134,29.0,Female,South,Primary,Salaried,565448.95,"₹456,212",Education,,0,49,48.34,2018-04-25,0
C3135,21.0,Male,North,Post-Graduate,Self-Employed,189959.88,"₹1,057,604",Car,712.4,2,131,47.66,2026-01-03,1
C3136,22.0,Female,North,Post-Graduate,Unemployed,1180001.05,,Home,604.8,3,84,75.4,2026-01-22,0
C3137,44.0,Male,West,Secondary,Unemployed,453066.95,"₹349,573",Education,,0,21,44.96,2017-06-27,0
C3138,67.0,Female,South,Primary,Business,637122.0,"₹436,338",Business,746.7,2,161,44.93,2017-04-15,0
C3139,70.0,Male,North,Primary,Business,410187.86,"₹280,070",Car,615.0,4,117,31.38,2015-12-17,0
C3140,34.0,Male,South,Post-Graduate,Business,192375.96,"₹2,236,612",Education,520.6,1,66,35.01,2018-10-27,1
C3141,55.0,Female,North,Post-Graduate,Self-Employed,248660.58,"₹1,203,224",Medical,697.9,2,70,100.16,2021-02-17,1
C3142,45.0,Male,South,Primary,Salaried,429082.82,"₹354,364",Medical,649.9,0,140,21.53,2023-01-27,0
C3143,42.0,Male,East,Graduate,Self-Employed,359399.77,"₹1,709,825",Other,758.6,0,114,35.8,2025-06-10,1
C3144,40.0,Female,North,Primary,Business,136777.12,,Education,,1,101,61.27,2022-12-21,0
C3145,46.0,Male,South,Primary,Salaried,299768.39,"₹126,372",Home,,2,74,44.74,2020-08-22,0
C3146,22.0,Female,East,Post-Graduate,Unemployed,643448.98,,Education,613.5,4,70,49.99,2018-05-05,1
C3147,19.0,Male,South,Primary,Salaried,799753.57,"₹222,325",Medical,743.0,0,133,66.3,2016-05-20,0
C3148,37.0,Male,North,Post-Graduate,Unemployed,914933.1,"₹141,282",Other,758.7,0,60,12.81,2024-07-27,0
C3149,63.0,Female,North,Secondary,Business,599818.23,"₹617,131",Business,581.5,4,43,35.06,2023-09-24,0
C3150,56.0,Male,North,Post-Graduate,Self-Employed,141176.17,"₹1,128,355",Car,736.2,7,112,34.24,2026-03-16,1
C3151,37.0,Male,West,Post-Graduate,Self-Employed,731413.54,,Education,694.4,5,74,25.3,2021-07-10,0
C3152,32.0,Male,South,Secondary,Salaried,1132791.12,"₹119,854",Home,752.4,2,70,95.26,2024-08-28,0
C3153,51.0,Male,West,Post-Graduate,,1244693.47,"₹317,436",Business,828.6,7,133,29.0,2018-08-01,0
C3154,46.0,Female,North,Primary,Business,734588.23,"₹138,644",Home,631.3,1,157,25.66,2026-05-11,0
C3155,59.0,Female,West,Primary,Salaried,827633.93,"₹1,033,654",Medical,699.2,0,123,104.83,2024-10-30,1
C3156,22.0,Male,South,Post-Graduate,Unemployed,471577.71,"₹520,628",Car,734.7,1,90,26.6,2017-06-28,0
C3157,46.0,Male,South,Primary,Business,127802.08,"₹380,374",Medical,,0,65,20.13,2018-05-11,1
C3158,34.0,Male,West,Post-Graduate,Unemployed,3142201.35,"₹181,397",Medical,703.3,2,73,35.23,2023-06-20,0
C3159,70.0,Female,South,Post-Graduate,Salaried,239470.64,"₹1,303,916",Other,782.5,0,124,43.03,2018-04-05,1
C3160,40.0,,South,Secondary,Salaried,1513622.68,"₹123,689",Business,594.9,3,100,70.65,2018-05-21,0
C3161,49.0,Male,West,Graduate,Self-Employed,,"₹1,085,489",Car,495.4,4,91,92.91,2024-12-04,1
C3162,19.0,Male,East,Secondary,Self-Employed,387880.02,,Business,,7,118,56.59,2025-11-19,1
C3163,45.0,Male,West,Graduate,Unemployed,194170.1,"₹513,147",Business,702.9,0,104,30.62,2022-12-15,1
C3164,18.0,Female,North,Primary,Business,541371.57,"₹162,552",Business,645.8,7,76,143.34,2018-04-20,1
C3165,28.0,Male,West,Graduate,Salaried,,"₹90,438",Medical,849.6,0,170,60.43,2022-07-14,0
C3166,65.0,Male,East,Post-Graduate,Salaried,6721224.11,"₹376,974",Medical,738.9,3,92,36.7,2023-05-12,0
C3167,42.0,Female,East,Secondary,Business,1162031.87,"₹203,344",Medical,595.3,0,124,39.34,2021-11-13,0
C3168,42.0,Female,South,Secondary,Salaried,132392.79,"₹50,000",Medical,626.3,2,115,21.3,2016-10-11,0
C3169,22.0,Female,West,Primary,Salaried,969041.56,"₹894,345",Medical,618.7,0,94,112.0,2025-05-25,1
C3170,60.0,Male,East,Primary,Unemployed,246988.86,"₹231,338",Other,744.0,9,71,181.8,2019-12-27,1
C3171,,Female,West,Graduate,Unemployed,356237.48,"₹562,054",Medical,652.5,0,106,50.26,2020-02-07,1
C3172,21.0,Male,North,Primary,Unemployed,1742855.62,"₹699,659",Education,585.9,5,95,10.99,2018-05-18,0
C3173,68.0,Female,East,Secondary,Business,317875.93,"₹194,085",Home,778.6,4,32,15.88,2021-10-24,0
C3174,22.0,Male,North,Secondary,Salaried,1054560.8,"₹191,865",Business,750.5,2,74,28.12,2025-07-31,0
C3175,36.0,Female,West,Primary,Salaried,732206.15,"₹191,682",Car,831.2,0,162,63.11,2017-02-07,0
C3176,49.0,Male,North,Primary,Self-Employed,248443.47,"₹230,463",Education,641.2,2,139,103.81,2025-01-11,1
C3177,70.0,Male,West,Graduate,Unemployed,386338.73,"₹599,765",Other,749.7,6,103,11.69,2022-04-28,0
C3178,68.0,Other,West,Primary,Self-Employed,393541.93,"₹294,672",Business,659.7,4,106,14.49,2026-07-01,0
C3179,20.0,Male,West,Post-Graduate,Business,461630.19,"₹804,934",Medical,725.8,7,75,223.35,2025-03-29,1
C3180,68.0,Male,North,Graduate,Salaried,683520.77,"₹417,600",Car,756.5,0,144,75.29,2024-02-07,0
C3181,64.0,Female,East,Primary,Salaried,280873.84,"₹323,564",Other,,3,44,86.96,2024-12-30,0
C3182,18.0,Male,East,Primary,Salaried,972384.76,,Education,689.2,4,118,97.29,2017-08-03,1
C3183,58.0,Female,North,Secondary,Business,283149.86,"₹135,752",Medical,790.0,4,132,26.28,2021-11-28,0
C3184,35.0,Male,West,Graduate,Unemployed,370013.48,"₹343,801",Education,491.0,2,66,34.34,2020-03-19,0
C3185,61.0,Male,North,Graduate,Self-Employed,381596.55,"₹50,000",Medical,710.1,1,125,45.7,2021-03-10,0
C3186,27.0,Male,South,Post-Graduate,Self-Employed,197244.5,"₹105,741",Education,661.8,0,27,15.07,2017-08-26,0
C3187,40.0,Female,South,Post-Graduate,Unemployed,148988.31,"₹2,170,092",Car,576.1,0,121,48.13,2025-07-17,1
C3188,57.0,Female,East,Graduate,Salaried,629243.49,"₹503,045",Education,624.9,3,148,37.99,2025-01-28,0
C3189,38.0,Male,West,Post-Graduate,Salaried,609218.85,"₹231,522",Education,697.5,3,129,23.16,2016-10-07,0
C3190,39.0,Male,North,Secondary,Self-Employed,478647.74,"₹264,392",Business,794.1,5,56,72.1,2015-03-19,0
C3191,37.0,Male,North,Primary,Business,737327.26,"₹499,738",Other,793.4,2,68,148.46,2017-10-19,0
C3192,45.0,Female,North,Graduate,Salaried,650284.0,"₹191,782",Education,,5,107,188.35,2025-06-15,1
C3193,34.0,Male,North,Primary,Business,654065.5,"₹220,991",Medical,706.9,4,100,33.57,2019-12-22,0
C3194,54.0,Male,East,Post-Graduate,Unemployed,576443.85,"₹136,037",Business,568.5,2,114,80.5,2016-06-01,0
C3195,36.0,Female,East,Secondary,Business,222394.84,"₹408,440",Other,627.9,5,59,25.41,2017-03-15,1
C3196,58.0,Female,North,Secondary,Business,442235.98,"₹733,923",Home,758.9,0,143,215.9,2017-10-10,1
C3197,,Male,South,Secondary,Salaried,1115086.83,"₹455,409",Car,807.3,1,106,48.68,2020-07-28,0
C3198,,Male,West,Graduate,Self-Employed,630669.54,"₹714,708",Education,796.2,0,73,42.05,2015-03-20,0
C3199,34.0,Female,East,Primary,Business,414964.37,"₹240,629",Business,704.2,0,38,45.09,2021-12-21,0
C3200,41.0,Female,South,Primary,Business,269373.87,"₹281,495",Business,771.2,0,121,46.57,2025-10-14,0
C3201,28.0,Male,South,Graduate,Self-Employed,316554.69,"₹447,626",Medical,713.4,1,74,42.59,2023-03-12,0
C3202,50.0,Male,South,Secondary,Unemployed,237500.87,"₹1,389,282",Home,682.5,0,88,58.23,2021-02-15,1
C3203,40.0,Male,West,Post-Graduate,Unemployed,201230.64,"₹723,419",Other,817.3,0,129,49.49,2020-08-17,1
C3204,43.0,Female,East,Primary,Salaried,486632.95,"₹403,547",Other,700.0,9,54,24.59,2023-04-08,0
C3205,32.0,,East,Graduate,Salaried,58222.81,"₹233,121",Medical,672.9,0,96,71.63,2016-05-21,1
C3206,66.0,Male,South,Primary,Unemployed,603979.5,"₹465,104",Other,775.3,2,106,20.27,2016-06-27,0
C3207,29.0,Other,East,Graduate,Self-Employed,116891.95,"₹281,455",Car,585.0,3,115,73.93,2026-03-27,1
C3208,58.0,Male,South,Primary,Self-Employed,1062224.95,"₹121,652",Car,,3,145,12.59,2020-04-06,0
C3209,43.0,Male,North,Post-Graduate,Business,866063.15,"₹3,344,086",Car,621.4,0,46,18.43,2021-03-06,1
C3210,54.0,Male,West,Secondary,Salaried,443439.77,"₹1,158,089",Business,807.8,2,100,50.86,2018-11-08,1
C3211,47.0,Female,East,Primary,Unemployed,249023.29,"₹315,081",Medical,700.1,6,96,49.33,2017-09-01,1
C3212,66.0,Male,West,Secondary,Self-Employed,317234.65,"₹405,661",Home,,6,99,145.3,2020-09-13,1
C3213,64.0,Female,East,Primary,Self-Employed,208550.61,"₹93,122",Other,552.5,0,40,67.84,2017-12-12,0
C3214,27.0,Male,South,Primary,Self-Employed,145258.11,"₹369,833",Other,550.7,5,133,70.14,2018-04-15,1
C3215,40.0,Female,West,Primary,Self-Employed,70664.72,"₹264,887",Education,573.2,1,91,15.3,2016-12-16,1
C3216,19.0,Male,North,Graduate,Self-Employed,161826.6,"₹271,331",Education,602.9,1,45,28.3,2021-03-08,1
C3217,34.0,Male,South,Secondary,Salaried,1448971.81,"₹131,349",Business,580.0,5,112,10.39,2017-09-15,0
C3218,31.0,Male,North,Secondary,Salaried,361855.03,"₹391,305",Car,600.5,12,126,90.03,2026-04-16,1
C3219,18.0,Male,East,Primary,Self-Employed,846936.01,"₹64,152",Car,120.0,7,99,33.29,2020-04-05,1
C3220,58.0,Male,South,Secondary,Unemployed,1598910.21,"₹465,434",Medical,773.8,5,138,11.28,2026-03-24,0
C3221,23.0,Female,South,Primary,Business,243458.14,"₹83,458",Home,784.8,0,94,192.1,2021-12-03,0
C3222,24.0,Female,South,Primary,Self-Employed,423479.17,"₹435,493",Other,689.1,5,129,102.0,2024-05-20,1
C3223,56.0,Female,West,Primary,Self-Employed,128107.07,"₹1,576,429",Business,657.1,0,67,16.96,2021-09-21,1
C3224,23.0,Female,West,Primary,Business,362713.54,"₹233,670",Education,732.4,0,114,14.52,2017-04-04,0
C3225,52.0,Female,West,Primary,Self-Employed,1098043.73,"₹169,305",Business,665.6,3,95,70.2,2016-07-29,0
C3226,67.0,Male,North,Primary,Salaried,1677102.08,"₹180,431",Business,692.1,0,95,16.02,2023-12-09,0
C3227,70.0,Male,North,Secondary,Salaried,1126706.43,"₹537,328",Medical,692.4,0,89,65.61,2016-11-10,0
C3228,19.0,Female,East,Post-Graduate,Self-Employed,223394.52,"₹1,205,891",Other,768.4,0,132,45.15,2022-05-25,1
C3229,,Female,East,Secondary,Self-Employed,810045.95,"₹501,691",Medical,543.0,2,61,18.25,2020-07-08,0
C3230,29.0,Male,North,Post-Graduate,Unemployed,337689.94,"₹547,750",Other,650.5,4,97,47.1,2026-01-27,1
C3231,21.0,Female,South,Post-Graduate,Unemployed,265566.91,,Home,668.2,3,184,37.84,2025-03-04,0
C3232,45.0,Male,South,Secondary,Business,105621.18,"₹152,222",Home,625.1,0,118,40.76,2015-03-05,0
C3233,40.0,,East,Graduate,Business,881452.39,"₹410,877",Education,596.8,0,134,23.57,2018-12-13,0
C3234,28.0,Male,East,Graduate,Self-Employed,332210.26,"₹92,427",Medical,618.1,1,87,60.71,2024-09-02,0
C3235,69.0,Female,South,Secondary,Business,789397.87,"₹1,169,343",Education,748.3,5,99,45.76,2015-02-23,1
C3236,57.0,Female,North,Secondary,Salaried,563604.85,"₹519,945",Home,773.3,0,21,24.37,2021-02-17,0
C3237,61.0,Male,South,Secondary,Self-Employed,808006.14,"₹58,270",Home,,0,115,45.11,2026-04-19,0
C3238,36.0,Female,North,Graduate,Business,202545.24,"₹252,555",Education,587.3,3,100,25.7,2015-11-09,0
C3239,69.0,Female,West,Primary,Business,1329922.85,,Medical,722.0,4,63,53.93,2020-05-16,1
C3240,19.0,Male,West,Primary,Salaried,,"₹201,558",Car,699.5,0,64,75.12,2025-01-16,0
C3241,24.0,,North,Secondary,Unemployed,342223.15,"₹342,098",Home,730.4,3,34,17.13,2025-08-04,0
C3242,57.0,Male,North,Graduate,Unemployed,267517.88,"₹423,034",Other,674.3,0,147,74.82,2026-05-29,1
C3243,22.0,Female,North,Graduate,Self-Employed,789244.08,"₹50,000",Education,771.4,0,104,76.51,2020-03-18,0
C3244,40.0,,East,Primary,Self-Employed,,"₹457,753",Education,798.5,6,24,82.49,2017-12-15,0
C3245,64.0,Female,North,Post-Graduate,Salaried,4194218.68,"₹50,000",Education,522.7,3,116,43.87,2019-04-02,0
C3246,51.0,Male,West,Primary,Salaried,784913.43,"₹213,326",Business,,3,123,54.38,2022-08-01,0
C3247,57.0,Male,North,Graduate,Business,371564.51,"₹392,742",Business,743.4,4,76,9.32,2021-11-03,0
C3248,40.0,Male,North,Post-Graduate,Business,802744.78,"₹187,439",Business,571.8,3,101,29.71,2021-03-31,0
C3249,70.0,Male,East,Secondary,Business,501075.86,"₹122,989",Education,789.7,3,97,17.11,2024-12-05,0
C3250,27.0,Male,South,Secondary,Unemployed,611352.44,"₹506,157",Business,685.6,0,93,75.81,2023-01-19,0
C3251,25.0,Female,West,Post-Graduate,Self-Employed,171710.45,"₹102,694",Business,679.8,3,44,19.75,2017-02-19,0
C3252,48.0,Male,East,Post-Graduate,Business,516425.15,"₹200,266",Other,744.6,2,92,300.0,2017-09-26,1
C3253,56.0,Female,North,Graduate,Unemployed,80336.39,"₹63,499",Medical,719.5,1,155,23.99,2017-01-22,0
C3254,,Male,East,Secondary,Unemployed,445037.51,"₹297,914",Car,738.9,7,129,97.52,2026-04-20,1
C3255,58.0,Male,South,Secondary,Salaried,370386.39,"₹174,704",Business,516.6,0,72,68.17,2015-09-13,0
C3256,40.0,Female,East,Primary,Self-Employed,,"₹54,475",Medical,726.9,2,70,137.33,2026-04-01,0
C3257,56.0,Female,West,Primary,Self-Employed,211689.25,"₹653,173",Other,629.1,0,64,15.31,2019-04-20,1
C3258,58.0,Female,West,Secondary,Unemployed,724762.74,"₹845,028",Business,692.2,2,83,98.99,2020-01-05,1
C3259,56.0,Male,West,Graduate,Self-Employed,1040586.2,"₹1,349,583",Other,884.4,7,45,80.69,2022-05-20,0
C3260,26.0,Female,West,Graduate,Self-Employed,497105.09,"₹159,627",Business,635.7,0,77,17.4,2017-10-28,0
C3261,48.0,Female,North,Secondary,Self-Employed,650221.63,"₹2,579,109",Home,684.8,7,47,38.78,2019-12-20,1
C3262,56.0,Male,North,Primary,Salaried,2125944.82,"₹206,177",Business,724.8,7,30,83.42,2015-07-02,0
C3263,57.0,Male,South,Secondary,Business,,"₹187,415",Home,788.9,0,51,11.41,2020-06-09,0
C3264,52.0,Female,East,Graduate,Self-Employed,1457654.37,"₹2,653,423",Medical,698.6,1,47,24.12,2021-07-20,0
C3265,21.0,Female,South,Graduate,Self-Employed,,"₹96,399",Other,,4,154,45.77,2020-01-21,0
C3266,47.0,Female,South,Post-Graduate,Unemployed,,"₹318,232",Home,594.5,1,27,37.83,2025-05-30,1
C3267,47.0,Female,North,Post-Graduate,Business,388866.22,"₹287,605",Medical,771.4,0,96,36.15,2025-12-06,0
C3268,45.0,Male,West,Graduate,Salaried,726563.5,"₹523,079",Business,683.7,1,106,26.54,2023-08-19,0
C3269,61.0,Male,West,Post-Graduate,,1860736.27,"₹271,395",Home,679.0,5,103,85.17,2017-10-15,0
C3270,40.0,Female,East,Post-Graduate,,435365.83,"₹246,297",Medical,604.7,2,135,76.2,2019-06-19,0
C3271,33.0,Female,East,Primary,Self-Employed,689032.89,"₹403,252",Home,715.9,7,114,71.17,2022-01-11,0
C3272,37.0,Male,South,Primary,Salaried,123528.18,"₹738,396",Home,650.3,1,50,104.26,2017-09-26,1
C3273,39.0,Male,East,Post-Graduate,Self-Employed,4057574.96,"₹231,771",Business,848.3,3,48,52.36,2023-09-21,0
C3274,36.0,Male,South,Secondary,Self-Employed,463295.03,"₹232,663",Car,730.9,4,88,37.4,2023-03-30,0
C3275,33.0,Female,West,Graduate,Salaried,316749.58,,Car,587.9,1,90,60.64,2022-06-05,1
C3276,41.0,Male,South,Primary,Unemployed,1417199.97,"₹641,933",Car,652.6,0,99,30.54,2017-03-23,0
C3277,68.0,Other,North,Post-Graduate,Salaried,312462.24,,Business,690.4,3,110,101.5,2018-02-04,0
C3278,53.0,Male,North,Graduate,Unemployed,1499612.48,"₹498,286",Education,711.8,0,69,66.22,2024-11-01,0
C3279,42.0,Female,North,Graduate,Unemployed,577958.86,"₹68,690",Other,556.0,3,62,24.79,2017-10-29,0
C3280,35.0,Male,East,Primary,,1736168.47,"₹352,874",Other,761.4,0,55,28.75,2023-08-15,0
C3281,47.0,Female,South,Post-Graduate,Business,,"₹822,866",Medical,635.5,0,118,50.93,2025-09-04,1
C3282,70.0,Male,East,Primary,Salaried,757912.06,"₹227,387",Other,733.1,3,78,42.52,2022-03-31,0
C3283,48.0,Other,North,Secondary,Business,877301.18,"₹520,013",Other,694.2,2,51,125.07,2025-07-28,0
C3284,59.0,Female,South,Post-Graduate,Salaried,1326470.11,"₹186,077",Business,702.1,1,76,25.63,2019-05-09,0
C3285,49.0,Female,South,Post-Graduate,Business,1254676.53,"₹68,543",Business,,4,154,68.41,2017-07-19,0
C3286,33.0,Male,West,Graduate,Salaried,1492588.62,"₹409,903",Education,698.4,3,86,69.47,2020-06-25,0
C3287,36.0,Female,South,Secondary,Self-Employed,,"₹122,755",Car,738.5,0,69,18.13,2024-06-28,0
C3288,31.0,Female,North,Secondary,Self-Employed,614954.16,"₹1,270,995",Business,719.8,9,78,50.84,2016-06-27,1
C3289,60.0,Male,South,Post-Graduate,Salaried,160789.37,"₹64,035",Medical,599.6,0,123,68.63,2022-08-28,0
C3290,54.0,Female,South,Graduate,Salaried,285989.68,,Car,648.3,0,1,90.91,2017-05-06,0
C3291,37.0,Male,East,Graduate,Self-Employed,806455.62,"₹601,081",Home,537.9,0,63,36.36,2015-04-17,0
C3292,,Female,North,Graduate,Self-Employed,653270.67,"₹563,961",Education,543.0,6,105,55.08,2019-07-21,1
C3293,44.0,Female,North,Post-Graduate,Salaried,384171.09,"₹507,520",Business,733.1,5,86,33.59,2024-11-11,0
C3294,27.0,,East,Secondary,Unemployed,343739.71,"₹87,133",Home,701.2,4,89,88.92,2019-08-01,0
C3295,43.0,Female,South,Secondary,Unemployed,792936.73,"₹75,222",Business,667.1,2,1,23.87,2018-11-08,0
C3296,,Male,West,Graduate,Self-Employed,1640022.01,,Other,676.7,2,93,32.32,2015-06-15,0
C3297,39.0,Male,North,Primary,Salaried,398043.06,"₹354,799",Education,710.9,1,120,124.8,2022-06-23,1
C3298,23.0,Male,West,Secondary,Self-Employed,579020.7,"₹277,234",Education,637.4,7,134,76.46,2026-01-11,0
C3299,45.0,Male,North,Graduate,Unemployed,744138.02,"₹17,532,525",Home,712.9,7,4,35.64,2021-10-17,1
C3300,62.0,Female,South,Post-Graduate,Self-Employed,752520.07,"₹153,944",Home,667.6,3,81,94.47,2015-11-21,0
C3301,59.0,Male,North,Graduate,Self-Employed,865185.72,"₹346,084",Other,686.6,5,4,100.71,2022-05-20,0
C3302,20.0,Other,West,Primary,Unemployed,290093.24,"₹362,234",Medical,577.0,2,73,53.34,2024-01-11,1
C3303,50.0,Female,East,Secondary,Self-Employed,621652.55,"₹1,012,185",Business,557.3,0,58,198.58,2016-11-13,1
C3304,67.0,Male,East,Graduate,Business,624122.49,"₹245,590",Other,637.4,0,16,27.93,2017-06-18,0
C3305,42.0,Female,North,Graduate,Salaried,1276990.29,"₹1,208,472",Home,827.9,5,86,53.67,2015-09-30,0
C3306,39.0,Female,East,Graduate,Business,502177.98,"₹367,213",Other,500.1,0,117,101.12,2018-08-22,1
C3307,35.0,Female,South,Secondary,Business,910567.57,"₹370,124",Car,733.7,2,29,23.67,2019-03-13,0
C3308,53.0,Female,North,Post-Graduate,Salaried,414049.31,"₹618,597",Business,613.0,3,23,48.29,2025-03-26,1
C3309,51.0,Male,West,Secondary,Business,452579.88,"₹386,148",Business,670.8,4,69,21.95,2015-04-11,0
C3310,27.0,Female,East,Graduate,Business,189683.39,"₹125,342",Medical,701.5,0,64,82.07,2017-05-07,0
C3311,36.0,Female,South,Secondary,Self-Employed,141854.67,"₹626,888",Business,748.8,2,164,78.65,2025-04-13,1
C3312,60.0,Male,East,Graduate,Business,595266.43,"₹1,024,915",Education,,5,74,63.44,2023-07-14,1
C3313,70.0,Male,East,Secondary,Business,143946.27,"₹105,096",Car,557.1,3,95,40.68,2019-12-18,0
C3314,60.0,,North,Post-Graduate,Salaried,398231.16,"₹68,810",Education,630.8,5,144,45.32,2015-03-30,0
C3315,38.0,Male,West,Primary,Salaried,814497.77,"₹694,064",Other,682.5,2,36,16.73,2024-02-29,0
C3316,,Male,West,Graduate,Salaried,987593.91,"₹325,105",Car,635.4,2,38,8.1,2024-03-14,0
C3317,,Male,West,Post-Graduate,Self-Employed,146550.75,"₹446,555",Business,680.9,1,149,39.21,2025-03-18,1
C3318,36.0,,South,Post-Graduate,Business,,"₹163,117",Medical,574.0,2,150,32.12,2022-06-08,0
C3319,18.0,,East,Secondary,Salaried,434046.61,"₹478,521",Car,515.7,0,86,63.66,2019-11-07,1
C3320,52.0,Female,East,Graduate,Unemployed,1244050.9,"₹333,185",Car,659.4,6,75,45.35,2016-04-04,0
C3321,30.0,Male,West,Post-Graduate,Business,852615.95,"₹525,174",Medical,723.0,0,70,56.06,2019-09-13,0
C3322,61.0,Male,South,Primary,Salaried,1119944.11,,Car,607.3,2,1,82.5,2023-07-05,0
C3323,51.0,Female,South,Secondary,Self-Employed,616345.97,"₹125,526",Other,,7,160,36.59,2016-03-13,0
C3324,60.0,Male,West,Secondary,Unemployed,5228383.23,"₹745,317",Other,735.9,7,118,87.24,2024-04-20,0
C3325,46.0,Male,North,Graduate,Salaried,1902111.67,"₹5,051,778",Home,662.7,1,134,48.74,2018-09-25,1
C3326,60.0,,North,Post-Graduate,Salaried,717899.01,"₹62,984",Business,645.5,7,94,18.21,2018-04-09,0
C3327,30.0,Female,North,Primary,Unemployed,916942.89,"₹257,201",Education,605.1,7,90,26.27,2022-03-13,0
C3328,58.0,Male,East,Secondary,Salaried,439288.19,"₹337,337",Education,683.1,2,57,77.92,2021-09-30,0
C3329,44.0,Male,West,Secondary,Self-Employed,458793.1,"₹182,760",Business,564.1,6,96,71.26,2021-09-22,0
C3330,69.0,Female,West,Post-Graduate,Business,185740.02,"₹460,216",Home,680.4,3,53,11.49,2025-03-08,1
